name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;253;0;332;3079;1027;3079;1050;0
header;255;147;255;178;1893;178;1893;147
A;345;263;345;268;350;268;350;263
D;458;391;458;418;477;418;477;391
A;947;437;947;462;965;462;965;437
A;403;813;403;817;408;817;408;813
A;404;825;404;829;408;829;408;825
A;349;1209;349;1210;354;1210;354;1209
A;1031;1413;1031;1417;1040;1417;1040;1413
A;1031;1506;1031;1509;1038;1509;1038;1506
B;490;1591;490;1609;503;1609;503;1591
B;707;1682;707;1700;720;1700;720;1682
B;401;1910;401;1928;414;1928;414;1910
A;418;1948;418;1973;436;1973;436;1948
A;885;2050;885;2054;890;2054;890;2050
A;410;2142;410;2144;412;2144;412;2142
A;384;2415;384;2419;389;2419;389;2415
A;384;2426;384;2431;389;2431;389;2426
A;980;2760;980;2783;983;2783;983;2760
D;934;2836;934;2853;947;2853;947;2836
