name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;180;0;432;3077;1013;3077;1036;0
header;177;118;177;157;1811;157;1811;118
A;345;178;345;178;345;178;345;178
A;621;178;621;178;621;178;621;178
A;664;180;664;183;666;183;666;180
A;978;186;978;213;999;213;999;186
B;438;379;438;397;452;397;452;379
B;987;865;987;893;1008;893;1008;865
D;863;961;863;989;895;989;895;961
A;526;1330;526;1330;526;1330;526;1330
C;982;1531;982;1559;1003;1559;1003;1531
D;981;2430;981;2457;1003;2457;1003;2430
D;855;2533;855;2559;880;2559;880;2533
