name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;613;0;751;3061;1023;3061;1392;0
header;72;116;72;148;1704;148;1704;116
A;1136;91;1136;91;1136;91;1136;91
A;883;181;883;206;897;206;897;181
B;1199;231;1199;250;1213;250;1213;231
B;914;503;914;521;929;521;929;503
B;1063;549;1063;569;1077;569;1077;549
B;1057;732;1057;751;1074;751;1074;732
B;875;852;875;879;895;879;895;852
A;851;957;851;965;856;965;856;957
A;909;1324;909;1342;924;1342;924;1324
C;872;1517;872;1545;893;1545;893;1517
D;870;2200;870;2229;894;2229;894;2200
B;1037;2688;1037;2706;1044;2706;1044;2688
