name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;513;0;559;3073;1587;3073;1449;0
header;92;163;92;208;1732;208;1732;163
A;902;234;902;263;920;263;920;234
B;902;916;902;942;923;942;923;916
A;1334;986;1334;998;1341;998;1341;986
A;1495;1215;1495;1216;1496;1216;1496;1215
B;1207;1374;1207;1401;1226;1401;1226;1374
A;1375;1486;1375;1497;1383;1497;1383;1486
C;901;1601;901;1628;922;1628;922;1601
A;1395;1912;1395;1922;1400;1922;1400;1912
A;1193;1981;1193;1981;1196;1981;1196;1981
D;904;2389;904;2418;927;2418;927;2389
B;829;2819;829;2844;846;2844;846;2819
