name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;250;0;296;3073;1208;3073;1138;0
header;105;141;105;171;1726;171;1726;141
A;660;187;660;189;662;189;662;187
A;901;203;901;230;923;230;923;203
B;807;219;807;232;815;232;815;219
A;615;284;615;284;615;284;615;284
A;597;391;597;397;603;397;603;391
B;718;449;718;462;726;462;726;449
B;904;881;904;909;925;909;925;881
A;874;931;874;957;888;957;888;931
A;437;1239;437;1241;439;1241;439;1239
C;910;1659;910;1688;931;1688;931;1659
A;325;1698;325;1698;325;1698;325;1698
D;918;2252;918;2279;940;2279;940;2252
B;499;2646;499;2665;513;2665;513;2646
